"","neighbourhood_group_cleansed","latitude","longitude","room_type","bathrooms","bedrooms","price"
"109","Victoria",48.41176,-123.37663,"Entire home/apt",1,0,"$119.00"
"110","Salt Spring Island",48.83343,-123.52491,"Private room",1,2,"$190.00"
"111","Victoria",48.41495,-123.36851,"Entire home/apt",1,0,"$135.00"
"112","Victoria",48.43063,-123.3391,"Entire home/apt",1,1,"$120.00"
"113","Salt Spring Island",48.82409,-123.53024,"Entire home/apt",1,1,"$175.00"
"114","Salt Spring Island",48.82412,-123.53071,"Entire home/apt",1,2,"$275.00"
"115","Victoria",48.4165,-123.37011,"Private room",1,1,"$115.00"
"116","Victoria",48.41948,-123.37566,"Entire home/apt",1,1,"$69.00"
"117","Salt Spring Island",48.89496,-123.53323,"Private room",1,1,"$150.00"
"118","Salt Spring Island",48.89505,-123.53392,"Private room",1,1,"$184.00"
"119","Oak Bay",48.40879,-123.32144,"Entire home/apt",2,3,"$341.00"
"120","Colwood",48.43092,-123.51134,"Private room",1,1,"$200.00"
"121","Oak Bay",48.41759,-123.30264,"Entire home/apt",1.5,2,"$108.00"
"122","Southern Gulf Islands",48.80459,-123.31812,"Entire home/apt",1,2,"$195.00"
"123","Saanich",48.44964,-123.36272,"Private room",1,1,"$60.00"
"124","North Saanich",48.67691,-123.48379,"Entire home/apt",1,1,"$175.00"
"125","Victoria",48.42494,-123.36572,"Entire home/apt",1,1,"$115.00"
"126","Saanich",48.45459,-123.38306,"Entire home/apt",1,1,"$75.00"
"127","Victoria",48.41624,-123.36802,"Entire home/apt",1.5,2,"$139.00"
"128","Salt Spring Island",48.75898,-123.41407,"Entire home/apt",1,1,"$110.00"
"129","Southern Gulf Islands",48.86791,-123.28408,"Entire home/apt",1,1,"$100.00"
"130","Saanich",48.45099,-123.36285,"Private room",0,1,"$71.00"
"131","Oak Bay",48.40997,-123.32276,"Private room",1,1,"$80.00"
"132","Southern Gulf Islands",48.87846,-123.32378,"Entire home/apt",1,2,"$200.00"
"133","Victoria",48.42884,-123.37016,"Entire home/apt",1,1,"$69.00"
"134","Victoria",48.43583,-123.35384,"Private room",1,1,"$43.00"
"135","Victoria",48.40669,-123.35122,"Entire home/apt",1,2,"$135.00"
"136","Victoria",48.41521,-123.36856,"Entire home/apt",1,1,"$100.00"
"137","Victoria",48.41617,-123.35987,"Private room",1,1,"$61.00"
"138","Southern Gulf Islands",48.89775,-123.39765,"Entire home/apt",2,3,"$240.00"
"139","Saanich",48.45643,-123.38689,"Private room",1,1,"$55.00"
"140","Victoria",48.41733,-123.36941,"Entire home/apt",1,1,"$130.00"
"141","Salt Spring Island",48.85706,-123.47932,"Entire home/apt",1,1,"$120.00"
"142","Salt Spring Island",48.87042,-123.54718,"Entire home/apt",2,3,"$258.00"
"143","Juan de Fuca",48.40681,-123.35487,"Private room",1,1,"$89.00"
"144","Victoria",48.44446,-123.37567,"Entire home/apt",1,2,"$119.00"
"145","Southern Gulf Islands",48.75421,-123.26956,"Entire home/apt",2.5,6,"$500.00"
"146","Victoria",48.41606,-123.3685,"Private room",1,1,"$89.00"
"147","North Saanich",48.69565,-123.46011,"Entire home/apt",1,2,"$110.00"
"148","Victoria",48.42653,-123.36859,"Entire home/apt",1,0,"$115.00"
"149","Victoria",48.42531,-123.32679,"Entire home/apt",2,1,"$60.00"
"150","Sooke",48.39252,-123.61752,"Entire home/apt",1,1,"$130.00"
"151","Victoria",48.44943,-123.35379,"Entire home/apt",1,1,"$89.00"
"152","Victoria",48.42629,-123.3628,"Entire home/apt",1,1,"$114.00"
"153","Victoria",48.42285,-123.34151,"Entire home/apt",2,1,"$100.00"
"154","Victoria",48.42899,-123.3631,"Entire home/apt",1,1,"$110.00"
"155","Southern Gulf Islands",48.84491,-123.27776,"Entire home/apt",1,1,"$126.00"
"156","Salt Spring Island",48.83903,-123.49872,"Entire home/apt",1,2,"$146.00"
"157","Victoria",48.42172,-123.38056,"Entire home/apt",2,2,"$238.00"
"158","Victoria",48.42172,-123.38063,"Entire home/apt",3,3,"$268.00"
"159","Salt Spring Island",48.8331,-123.50027,"Entire home/apt",1,0,"$126.00"
"160","Juan de Fuca",48.37641,-123.83955,"Entire home/apt",1,1,"$126.00"
"161","Salt Spring Island",48.81037,-123.46029,"Entire home/apt",1,2,"$250.00"
"162","Victoria",48.41849,-123.38342,"Private room",1,1,"$77.00"
"163","Southern Gulf Islands",48.83109,-123.26071,"Entire home/apt",1,1,"$160.00"
"164","Victoria",48.43079,-123.36634,"Entire home/apt",2,1,"$204.00"
"165","Victoria",48.41306,-123.34501,"Private room",1,1,"$57.00"
"166","Sooke",48.36718,-123.73475,"Entire home/apt",2,1,"$130.00"
"167","Southern Gulf Islands",48.87581,-123.32346,"Entire home/apt",1,1,"$126.00"
"168","Sidney",48.66661,-123.40765,"Entire home/apt",0.5,1,"$155.00"
"169","Sidney",48.66379,-123.41148,"Entire home/apt",1,2,"$130.00"
"170","Saanich",48.45873,-123.3661,"Entire home/apt",1.5,2,"$95.00"
"171","Victoria",48.4204,-123.36415,"Entire home/apt",2,2,"$199.00"
"172","Saanich",48.52214,-123.37171,"Entire home/apt",2,2,"$128.00"
"173","North Saanich",48.62792,-123.41197,"Private room",1,1,"$160.00"
"174","Salt Spring Island",48.76945,-123.43006,"Entire home/apt",2.5,4,"$450.00"
"175","Victoria",48.42267,-123.38499,"Private room",1,1,"$100.00"
"176","Victoria",48.42059,-123.38298,"Entire home/apt",1,1,"$110.00"
"177","Victoria",48.42109,-123.37672,"Private room",1,1,"$25.00"
"178","Saanich",48.49021,-123.30853,"Entire home/apt",1,1,"$200.00"
"179","Victoria",48.41695,-123.3671,"Entire home/apt",1,2,"$85.00"
"180","Southern Gulf Islands",48.84099,-123.25475,"Entire home/apt",1,2,"$200.00"
"181","Salt Spring Island",48.90042,-123.55017,"Entire home/apt",1,0,"$100.00"
"182","Victoria",48.44073,-123.35331,"Entire home/apt",1,1,"$76.00"
"183","Langford",48.46028,-123.48647,"Entire home/apt",1,1,"$65.00"
"184","Victoria",48.41889,-123.35461,"Private room",1,1,"$49.00"
"185","Langford",48.47683,-123.52732,"Entire home/apt",2,2,"$150.00"
"186","Victoria",48.41687,-123.35205,"Entire home/apt",1,1,"$119.00"
"187","Esquimalt",48.4165,-123.40392,"Entire home/apt",1,0,"$110.00"
"188","Sooke",48.39394,-123.62053,"Private room",1,1,"$130.00"
"189","Victoria",48.4216,-123.36149,"Entire home/apt",2,2,"$188.00"
"190","Oak Bay",48.43977,-123.30681,"Private room",1,3,"$95.00"
"191","Victoria",48.42521,-123.32913,"Entire home/apt",1,1,"$88.00"
"192","Victoria",48.44453,-123.34121,"Entire home/apt",0.5,1,"$75.00"
"193","Juan de Fuca",48.37638,-123.84168,"Entire home/apt",1.5,2,"$175.00"
"194","Saanich",48.45242,-123.34171,"Entire home/apt",2,3,"$150.00"
"195","Victoria",48.42666,-123.3706,"Entire home/apt",1,1,"$120.00"
"196","Salt Spring Island",48.79039,-123.43772,"Entire home/apt",1,1,"$150.00"
"197","Salt Spring Island",48.7703,-123.44859,"Entire home/apt",1,0,"$100.00"
"198","Juan de Fuca",48.36179,-123.81329,"Entire home/apt",2.5,3,"$135.00"
"199","Victoria",48.42597,-123.36907,"Entire home/apt",1,1,"$120.00"
"200","Salt Spring Island",48.77057,-123.44824,"Entire home/apt",2,2,"$260.00"
"201","Victoria",48.44945,-123.35566,"Entire home/apt",2.5,4,"$250.00"
"202","Saanich",48.45521,-123.38898,"Entire home/apt",1,1,"$69.00"
"203","Victoria",48.43527,-123.3361,"Entire home/apt",1,2,"$200.00"
"204","Saanich",48.46257,-123.3236,"Entire home/apt",4,3,"$175.00"
"205","North Saanich",48.6869,-123.44438,"Entire home/apt",2,1,"$158.00"
"206","Victoria",48.41493,-123.35288,"Entire home/apt",2,2,"$150.00"
"207","Salt Spring Island",48.77019,-123.44952,"Private room",1,1,"$126.00"
"208","Victoria",48.42572,-123.32384,"Entire home/apt",2,2,"$112.00"
"209","Langford",48.44777,-123.52276,"Entire home/apt",2,3,"$235.00"
"210","Sooke",48.36471,-123.73044,"Entire home/apt",2,2,"$200.00"
"211","Juan de Fuca",48.36746,-123.78393,"Private room",1,1,"$146.00"
"212","Juan de Fuca",48.3661,-123.78547,"Private room",1,1,"$146.00"
"213","Southern Gulf Islands",48.73782,-123.20216,"Entire home/apt",1,2,"$146.00"
"214","Salt Spring Island",48.8758,-123.54412,"Private room",0.5,1,"$48.00"
"215","Salt Spring Island",48.88053,-123.54421,"Entire home/apt",1,1,"$77.00"
"216","Sidney",48.64614,-123.39976,"Entire home/apt",1,2,"$228.00"
"217","Sidney",48.64483,-123.39814,"Entire home/apt",1,0,"$159.00"
"218","Saanich",48.4641,-123.41484,"Entire home/apt",2,2,"$250.00"
"219","Salt Spring Island",48.8467,-123.49772,"Entire home/apt",3,3,"$500.00"
"220","Salt Spring Island",48.76061,-123.4111,"Entire home/apt",1,1,"$120.00"
"221","Victoria",48.42743,-123.37625,"Entire home/apt",2.5,3,"$248.00"
"222","Victoria",48.41946,-123.38484,"Entire home/apt",1,1,"$99.00"
"223","Saanich",48.44395,-123.32277,"Entire home/apt",1,1,"$85.00"
"224","Salt Spring Island",48.73334,-123.48076,"Entire home/apt",1,1,"$220.00"
"225","Salt Spring Island",48.90949,-123.56458,"Entire home/apt",3,5,"$749.00"
"226","Victoria",48.42303,-123.36671,"Entire home/apt",1,1,"$100.00"
"227","Esquimalt",48.43605,-123.40662,"Entire home/apt",1,1,"$55.00"
"228","Southern Gulf Islands",48.839,-123.3292,"Entire home/apt",1,2,"$83.00"
"229","Salt Spring Island",48.78157,-123.43134,"Entire home/apt",4,5,"$379.00"
"230","Colwood",48.42343,-123.47215,"Entire home/apt",1,1,"$192.00"
"231","Colwood",48.42367,-123.47381,"Entire home/apt",1,1,"$187.00"
"232","Saanich",48.48227,-123.31299,"Private room",1,1,"$39.00"
"233","Sidney",48.6687,-123.40252,"Entire home/apt",1,1,"$142.00"
"234","Salt Spring Island",48.86111,-123.49956,"Entire home/apt",1,1,"$135.00"
"235","Victoria",48.42879,-123.37005,"Entire home/apt",1,1,"$99.00"
"236","Victoria",48.42588,-123.34439,"Entire home/apt",1,0,"$99.00"
"237","Victoria",48.42152,-123.38198,"Entire home/apt",1.5,2,"$146.00"
"238","Victoria",48.42862,-123.32596,"Private room",1,1,"$45.00"
"239","Colwood",48.42403,-123.47266,"Entire home/apt",1,1,"$196.00"
"240","Juan de Fuca",48.5558,-124.4054,"Entire home/apt",2,4,"$425.00"
"241","Salt Spring Island",48.8447,-123.49437,"Private room",1,1,"$184.00"
"242","Victoria",48.41101,-123.37293,"Private room",1,1,"$140.00"
"243","Colwood",48.41724,-123.48081,"Private room",0,1,"$89.00"
"244","Colwood",48.41734,-123.48157,"Private room",0,1,"$159.00"
"245","Victoria",48.41315,-123.33003,"Entire home/apt",1,2,"$140.00"
"246","Langford",48.41632,-123.51377,"Private room",1,1,"$126.00"
"247","Saanich",48.4855,-123.42099,"Private room",1,1,"$65.00"
"248","Southern Gulf Islands",48.97288,-123.55984,"Entire home/apt",1,1,"$170.00"
"249","Salt Spring Island",48.85465,-123.51301,"Entire home/apt",1,2,"$166.00"
"250","Southern Gulf Islands",48.91315,-123.39473,"Entire home/apt",2,4,"$295.00"
"251","Salt Spring Island",48.91225,-123.56526,"Entire home/apt",1,1,"$135.00"
"252","Victoria",48.42751,-123.37028,"Entire home/apt",1,1,"$131.00"
"253","Juan de Fuca",48.36212,-123.80037,"Entire home/apt",1,2,"$140.00"
"254","Juan de Fuca",48.41292,-124.00845,"Entire home/apt",3,4,"$600.00"
"255","Colwood",48.42016,-123.49075,"Private room",1,1,"$65.00"
"256","Saanich",48.47569,-123.33132,"Private room",1.5,1,"$45.00"
"257","Oak Bay",48.4135,-123.31057,"Entire home/apt",1,0,"$89.00"
"258","Victoria",48.41159,-123.33372,"Entire home/apt",3,7,"$349.00"
"259","Southern Gulf Islands",48.77019,-123.28561,"Entire home/apt",1,0,"$85.00"
"260","Victoria",48.43761,-123.33766,"Private room",1,2,"$80.00"
"261","Victoria",48.41237,-123.37291,"Entire home/apt",1,2,"$126.00"
"262","Saanich",48.50501,-123.35513,"Entire home/apt",1,2,"$175.00"
"263","Salt Spring Island",48.85783,-123.51018,"Private room",1,1,"$160.00"
"264","View Royal",48.45843,-123.42711,"Entire home/apt",1,1,"$150.00"
"265","Saanich",48.46329,-123.29808,"Entire home/apt",1,1,"$85.00"
"266","Saanich",48.46187,-123.29805,"Private room",1,1,"$53.00"
"267","North Saanich",48.61399,-123.40686,"Entire home/apt",1,2,"$80.00"
"268","Victoria",48.42797,-123.36863,"Entire home/apt",1,1,"$126.00"
"269","Saanich",48.4682,-123.44166,"Entire home/apt",2.5,3,"$204.00"
"270","Sooke",48.37873,-123.73281,"Private room",1.5,2,"$75.00"
"271","Southern Gulf Islands",48.87958,-123.31913,"Entire home/apt",1,1,"$200.00"
"272","Salt Spring Island",48.85036,-123.44644,"Entire home/apt",1,2,"$204.00"
"273","Juan de Fuca",48.43857,-124.07368,"Entire home/apt",1,3,"$297.00"
"274","Langford",48.44335,-123.53248,"Entire home/apt",1.5,2,"$89.00"
"275","Colwood",48.4072,-123.49341,"Entire home/apt",1,1,"$80.00"
"276","Southern Gulf Islands",48.74921,-123.21791,"Entire home/apt",1,2,"$175.00"
"277","Sidney",48.65637,-123.41213,"Entire home/apt",1,1,"$89.00"
"278","Oak Bay",48.42484,-123.31573,"Entire home/apt",3,4,"$399.00"
"279","Saanich",48.46304,-123.29951,"Private room",1,1,"$40.00"
"280","Victoria",48.43646,-123.38988,"Entire home/apt",1.5,3,"$100.00"
"281","Esquimalt",48.44109,-123.39797,"Entire home/apt",1,1,"$71.00"
"282","Salt Spring Island",48.86246,-123.49141,"Entire home/apt",1.5,0,"$123.00"
"283","Salt Spring Island",48.84453,-123.50105,"Entire home/apt",1,1,"$126.00"
"284","Salt Spring Island",48.84301,-123.49955,"Entire home/apt",1,1,"$89.00"
"285","Victoria",48.41162,-123.35157,"Private room",1.5,1,"$59.00"
"286","Victoria",48.42139,-123.34465,"Entire home/apt",1,2,"$150.00"
"287","Saanich",48.47394,-123.39043,"Private room",1,1,"$35.00"
"288","Saanich",48.46185,-123.36936,"Private room",1,1,"$60.00"
"289","Saanich",48.52545,-123.37107,"Private room",1,1,"$80.00"
"290","Southern Gulf Islands",48.90581,-123.36285,"Entire home/apt",1,1,"$85.00"
"291","Sooke",48.37324,-123.74655,"Private room",1,1,"$36.00"
"292","Victoria",48.41052,-123.33573,"Entire home/apt",2,2,"$175.00"
"293","Langford",48.4553,-123.48806,"Private room",1,1,"$43.00"
"294","Saanich",48.46502,-123.34168,"Entire home/apt",1,1,"$95.00"
"295","Salt Spring Island",48.8113,-123.4922,"Entire home/apt",1,1,"$115.00"
"296","Victoria",48.42936,-123.3694,"Entire home/apt",1,0,"$89.00"
"297","Victoria",48.42863,-123.37038,"Entire home/apt",1,1,"$126.00"
"298","Oak Bay",48.44275,-123.30846,"Private room",1,1,"$57.00"
"299","Southern Gulf Islands",48.74482,-123.25412,"Entire home/apt",1,0,"$150.00"
"300","Victoria",48.41197,-123.35515,"Entire home/apt",2,2,"$190.00"
"301","Juan de Fuca",48.4334,-124.06957,"Entire home/apt",1,2,"$150.00"
"302","Victoria",48.41805,-123.33681,"Entire home/apt",2.5,3,"$299.00"
"303","Salt Spring Island",48.84919,-123.50043,"Entire home/apt",3,4,"$525.00"
"304","Saanich",48.46759,-123.41165,"Entire home/apt",1,1,"$99.00"
"305","Southern Gulf Islands",48.74025,-123.2177,"Entire home/apt",1,2,"$175.00"
"306","Southern Gulf Islands",48.84058,-123.25361,"Entire home/apt",1,1,"$115.00"
"307","Victoria",48.4216,-123.38222,"Private room",1,1,"$69.00"
"308","Victoria",48.43429,-123.38325,"Entire home/apt",1,1,"$75.00"
"309","Juan de Fuca",48.39073,-123.93406,"Entire home/apt",1,1,"$126.00"
"310","North Saanich",48.61652,-123.40452,"Entire home/apt",2.5,3,"$250.00"
"311","Langford",48.46727,-123.5064,"Private room",1,1,"$35.00"
"312","Victoria",48.42126,-123.38051,"Entire home/apt",2,2,"$314.00"
"313","Southern Gulf Islands",48.85145,-123.30171,"Entire home/apt",1,2,"$138.00"
"314","Metchosin",48.39087,-123.50103,"Entire home/apt",1,1,"$69.00"
"315","Langford",48.48813,-123.54551,"Entire home/apt",1,2,"$126.00"
"316","Victoria",48.42129,-123.36361,"Entire home/apt",1,0,"$187.00"
"317","Victoria",48.42179,-123.38508,"Private room",1,1,"$99.00"
"318","Southern Gulf Islands",48.87961,-123.32403,"Entire home/apt",2,4,"$250.00"
"319","Victoria",48.41505,-123.35191,"Entire home/apt",1,1,"$55.00"
"320","Victoria",48.41649,-123.36664,"Entire home/apt",1,1,"$139.00"
"321","Victoria",48.41382,-123.37173,"Entire home/apt",2,2,"$220.00"
"322","Victoria",48.41306,-123.37351,"Entire home/apt",1,1,"$89.00"
"323","Salt Spring Island",48.8553,-123.50691,"Entire home/apt",1,1,"$95.00"
"324","Victoria",48.40721,-123.35582,"Entire home/apt",1,1,"$80.00"
"325","Victoria",48.42298,-123.36472,"Entire home/apt",2,2,"$110.00"
"326","Victoria",48.41646,-123.35832,"Private room",1.5,1,"$48.00"
"327","Esquimalt",48.42171,-123.40837,"Entire home/apt",2,4,"$325.00"
"328","Victoria",48.41711,-123.36884,"Entire home/apt",2,1,"$100.00"
"329","Metchosin",48.38788,-123.50183,"Entire home/apt",1,2,"$152.00"
"330","Juan de Fuca",48.5542,-124.41573,"Entire home/apt",1,1,"$130.00"
"331","Juan de Fuca",48.42496,-124.07372,"Entire home/apt",1,2,"$130.00"
"332","Saanich",48.45724,-123.35969,"Entire home/apt",1.5,3,"$179.00"
"333","Victoria",48.42615,-123.35503,"Private room",1,1,"$73.00"
"334","North Saanich",48.63313,-123.46216,"Private room",1.5,2,"$140.00"
"335","Victoria",48.4133,-123.33051,"Entire home/apt",3,3,"$180.00"
"336","Victoria",48.42999,-123.37064,"Entire home/apt",1,0,"$115.00"
"337","Langford",48.41631,-123.51884,"Entire home/apt",1,1,"$89.00"
"338","Victoria",48.42388,-123.364,"Entire home/apt",2,2,"$195.00"
"339","Southern Gulf Islands",48.86262,-123.31653,"Entire home/apt",1.5,2,"$289.00"
"340","Saanich",48.53019,-123.417,"Entire home/apt",1,1,"$89.00"
"341","Salt Spring Island",48.77081,-123.44845,"Private room",1,1,"$150.00"
"342","Sooke",48.39691,-123.66042,"Entire home/apt",1,1,"$71.00"
"343","Sooke",48.39531,-123.6594,"Private room",1,1,"$68.00"
"344","Sooke",48.3951,-123.65873,"Entire home/apt",1,1,"$69.00"
"345","Victoria",48.42979,-123.36908,"Entire home/apt",1,1,"$98.00"
"346","Victoria",48.42166,-123.38281,"Entire home/apt",1,1,"$69.00"
"347","Langford",48.45694,-123.50824,"Private room",1,1,"$139.00"
"348","Saanich",48.45585,-123.41311,"Entire home/apt",1,0,"$100.00"
"349","Saanich",48.53596,-123.38616,"Entire home/apt",1.5,2,"$85.00"
"350","Saanich",48.459,-123.34201,"Entire home/apt",1,1,"$85.00"
"351","Victoria",48.42974,-123.36943,"Entire home/apt",1,1,"$130.00"
